Month ,Branch,Item code,type,Description,Qty,Value
Feb,Khozama ,pro-2,لحم عجل,لحم العجل صافي,142.64,6574.86613
Feb,Hadla,17000000101,لحم عجل,VEAL BOANLESS KG,128.856,6045.01
Feb,Saihat,17000002001,لحم عجل,VEAL GROUND MEAT KG,173.256,7524.76
Feb,Khozama ,pro-6,لحم عجل,لحم عجل مفروم,201.105,8427.89851
Feb,Wholesale,,لحم عجل,لحم عجل مفروم,209.5,8689
Feb,Khozama ,pro-52,لحم عجل,برجر الشواء 150 جرام,81,2535.65235
Feb,Shate,17000000401,لحم بقري,GROUND BEEF KG,201.238,7349.5
Feb,Hadla,17000000201,لحم عجل,VEAL WITH BONE KG,195.158,7373.87
Feb,Saihat,17000000401,لحم بقري,GROUND BEEF KG,153.094,5590.95
Feb,Hadla,17000002601,لحم بقري,BEEF BURGER 6PCS,121.315,2571.17
Feb,Shate,17000007101,لحم عجل,DONER KEBEB BURGER,89,2147.57
Feb,Hadla,17000000401,لحم بقري,GROUND BEEF KG,145.29,5305.92
Feb,Khozama ,pro-51,لحم عجل,دونر كباب برجر,87,2095.72785
Feb,Wholesale,,لحم بقري,لحم بقري صافي,113,4294
Feb,Khozama ,pro-71,لحم عجل,كفتة السوق لحم,69,1650.97175
Feb,Khozama ,pro-9,لحم عجل,لحم فتيلة,68.81,4128.6
Feb,Khozama ,pro-35,دجاج,دجاج التقى 1000,171,2683.65269
Feb,Hadla,17000005701,دجاج,CHICKEN BURGER,98.809,1521.9
Feb,Saihat,17000003801,دجاج,CHICKEN WHOLE 900G,429.956,6539.81
Feb,Hadla,17000007801,ضأن,LAMB SHOULDER KG,111.43,5034.07
Feb,Shate,17000005701,دجاج,CHICKEN BURGER,96.809,1447.18
Feb,Khozama ,pro-65,دجاج,صدور دجاج كرسبي,69,1438.30028
Feb,Saihat,17000004701,دجاج,CHICKEN DRUNSTICK IRANI SPICE,81.025,1126.96
Feb,Khozama ,pro-4,لحم عجل,لحم موزات صافي,60.55,2836.13858
Feb,Khozama ,pro-14,لحم عجل,لحم عجل مفروم صافي,59.64,2800.48687
Feb,Shate,17000000101,لحم عجل,VEAL BOANLESS KG,59.104,2772.75
Feb,Wholesale,,لحم عجل,لحم فتيلة,114.82,6213.319
Feb,Shate,17000007801,ضأن,LAMB SHOULDER KG,100.238,4509.57
Feb,Saihat,17000003701,دجاج,CHICKEN WHOLE 1000G,481.567,7391.69
Feb,Khozama ,pro-49,دجاج,برجر الدجاج,63,1147.69557
Feb,Khozama ,pro-18,ضأن,خروف - ربع,4,1210.4348
Feb,Saihat,17000000501,لحم بقري,BEEF BONE IN KG,123.026,3636.28
Feb,Saihat,17000000101,لحم عجل,VEAL BOANLESS KG,58.548,2729.24
Feb,Hadla,17000003701,دجاج,CHICKEN WHOLE 1000G,388.7,6075.45
Feb,Shate,17000003701,دجاج,CHICKEN WHOLE 1000G,433.356,6686.61
Feb,Khozama ,pro-67,لحم عجل,كباب لحم العجل,74,1531.95
Feb,Khozama ,pro-10,لحم عجل,كبدة بتلو,46.98,2144.20218
Feb,Wholesale,,ضأن,غنم روماني,8,8640
Feb,Khozama ,pro-59,لحم عجل,كرات اللحم,68,1560.55
Feb,Shate,17000002601,لحم بقري,BEEF BURGER 6PCS,85,1772.95
Feb,Hadla,17000007101,لحم عجل,DONER KEBEB BURGER,60,1447.8
Feb,Khozama ,pro-50,لحم عجل,برجر الكيجن,65,1545.6
Feb,Wholesale,,لحم عجل,رب اي ستيك,33.1,1853.6
Feb,Khozama ,pro-36,دجاج,دجاج التقى 1100,151,2403.5868
Feb,Tarout,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,55.175,2015.2
Feb,Khozama ,pro-48,لحم عجل,برجر خالي من الدهون,49,1225
Feb,Saihat,17000000301,لحم بقري,BEEF BONELESS KG,71.901,2766.57
Feb,Khozama ,pro-72,دجاج,كفتة السوق دجاج,59,1003
Feb,Saihat,17000005701,دجاج,CHICKEN BURGER,68.045,1062.29
Feb,Website,0,لحم عجل,لحم عجل صغير  صافي,32,1670.832
Feb,Saihat,17000002601,لحم بقري,BEEF BURGER 6PCS,79.632,1628.63
Feb,Shate,17000003601,دجاج,CHICKEN WHOLE 1100G,420.992,6593.32
Feb,Hadla,17000003601,دجاج,CHICKEN WHOLE 1100G,436.292,6807.67
Feb,Khozama ,pro-86,لحم عجل,تندرلوين ستيك,13.23,1147.8345
Feb,Saihat,17000003601,دجاج,CHICKEN WHOLE 1100G,432.996,6726.38
Feb,Khozama ,pro-57,لحم عجل,شاورما لحم,53,1159.4
Feb,Shate,17000006801,لحم عجل,BEEF SHAWARMA,71,1381.67
Feb,Khozama ,pro-69,دجاج,جوجه كباب,41,820
Feb,Wholesale,,لحم عجل,بريسكت,92,3680
Feb,Shate,17000000201,لحم عجل,VEAL WITH BONE KG,81.353,3053.88
Feb,Shate,17000006901,لحم عجل,MEATBALLS,40,921.6
Feb,Khozama ,pro-3,لحم عجل,لحم العجل بالعظم,53.955,2143.89128
Feb,Tarout,17000000301,لحم بقري,BEEF BONELESS KG,51.584,1984.86
Feb,Khozama ,pro-34,دجاج,دجاج التقى 900,74,1151.21711
Feb,Khozama ,pro-66,دجاج,ستيك دجاج التتبيلة الإيطالية,38,798
Feb,Hadla,17000005201,دجاج,CHICKEN THIGHS BONELESS,54,842.94
Feb,Hadla,17000006401,لحم عجل,BEEF BURGER CLASSIC,72.589,1554.05
Feb,Tarout,17000005701,دجاج,CHICKEN BURGER,47.236,735.36
Feb,Hadla,17000008601,دجاج,CHICKEN WHOLE LEGS KG,48.846,677.47
Feb,Shate,17000000301,لحم بقري,BEEF BONELESS KG,47.726,1836.51
Feb,Khozama ,pro-22,ضأن,لحم غنم بالكليو,44.11,2014.0355
Feb,Khozama ,pro-70,دجاج,ستيك دجاج بالخردل والأعشاب,42,878.85
Feb,Hadla,17000000301,لحم بقري,BEEF BONELESS KG,46.17,1776.52
Feb,Website,0,ضأن,ربع ذبيحة - سواكني,4,1367.76
Feb,Tarout,17000002601,لحم بقري,BEEF BURGER 6PCS,50.088,1049.08
Feb,Website,0,لحم عجل,لحم مفروم عجل صغير - صافي,41,1831.224
Feb,Khozama ,pro-60,دجاج,شاورما الدجاج,38,719.15
Feb,Khozama ,pro-62,دجاج,فاهيتا الدجاج,37,703
Feb,Hadla,17000006801,لحم عجل,BEEF SHAWARMA,45,897.72
Feb,Wholesale,,ضأن,غنم اسباني,24,1168.8
Feb,Hadla,17000001901,لحم عجل,VEAL LIVER KG,22.95,1055.47
Feb,Khozama ,pro-58,لحم عجل,اوصال لحم,9.53,458.0875
Feb,Khozama ,pro-68,دجاج,كباب الدجاج,29,486.79562
Feb,Shate,17000001901,لحم عجل,VEAL LIVER KG,20.198,929.3
Feb,Khozama ,pro-73,دجاج,ستيك دجاج تندوري,31,646.60028
Feb,Saihat,17000007101,لحم عجل,DONER KEBEB BURGER,27,651.51
Feb,Shate,17000006401,لحم عجل,BEEF BURGER CLASSIC,50.843,1085.08
Feb,Saihat,17000006001,دجاج,CHICKEN KEBAB,28.997,462.95
Feb,Khozama ,pro-92,منتجات اخرى,صلصة البرجر,108,484.44285
Feb,Khozama ,pro-119,منتجات اخرى,جبنة شيدر انجليزية,34,369.56538
Feb,Shate,17000000501,لحم بقري,BEEF BONE IN KG,47.364,1399.96
Feb,Shate,17000005301,دجاج,CHICKEN SHAWARMA,46,717.19
Feb,Tarout,17000000401,لحم بقري,GROUND BEEF KG,42.108,1537.84
Feb,Khozama ,pro-74,دجاج,أوصال دجاج مبهر kg,9.76,379.6
Feb,Shate,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,48,821.28
Feb,Tarout,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,11.837,566.09
Feb,Wholesale,,دجاج,دجاج 1000,63,1118.25
Feb,Tarout,17000003601,دجاج,CHICKEN WHOLE 1100G,161.999,2573.54
Feb,Shate,17000003801,دجاج,CHICKEN WHOLE 900G,128.992,1962.01
Feb,Website,0,منتجات اخرى,بوكس المشاوي - Mashawi Box,8,1015.488
Feb,Hadla,17000006901,لحم عجل,MEATBALLS,21,483.84
Feb,Hadla,17000006601,لحم عجل,BEEF BURGER CAJUN,38.724,797.7
Feb,Website,0,لحم عجل,كفتة السوق لحم,15,402.456
Feb,Hadla,17000002001,لحم عجل,VEAL GROUND MEAT KG,26.685,1159.04
Feb,Hadla,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,32,638.72
Feb,Tarout,17000007101,لحم عجل,DONER KEBEB BURGER,22,530.86
Feb,Website,0,لحم عجل,برجر الشواء - لحم 150جرام,12,407.376
Feb,Website,0,دجاج,صدور الدجاج المقرمشة,16,379.824
Feb,Shate,17000002001,لحم عجل,VEAL GROUND MEAT KG,25.448,1105.12
Feb,Khozama ,pro-15,لحم عجل,لحم هريس,19.255,885.10692
Feb,Website,0,ضأن,نصف ذبيحة - سواكني,1,708.48
Feb,Website,0,لحم عجل,لحم بتلو بالعظم,15,682.896
Feb,Shate,17000006601,لحم عجل,BEEF BURGER CAJUN,35.448,718.56
Feb,Khozama ,pro-76,منتجات اخرى,بريميوم بوكس,6,860.86956
Feb,Website,0,دجاج,كفتة السوق - دجاج,15,308.976
Feb,Tarout,17000000501,لحم بقري,BEEF BONE IN KG,35.734,1056.24
Feb,Website,0,لحم عجل,موزات صافي | عجل,11,583.512
Feb,Saihat,17000005201,دجاج,CHICKEN THIGHS BONELESS,27,421.46
Feb,Hadla,17000000501,لحم بقري,BEEF BONE IN KG,35.199,1040.38
Feb,Khozama ,pro-84,لحم عجل,ريب اي ستيك,6.545,403.341
Feb,Shate,17000007301,لحم عجل,VEAL KEBAB,20,428.59
Feb,Website,0,منتجات اخرى,بريميوم بوكس - Premium Box,5,811.8
Feb,Website,0,لحم عجل,برجر الشواء - لحم,21,525.456
Feb,Saihat,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,27,538.92
Feb,Hadla,17000006001,دجاج,CHICKEN KEBAB,22,333.16
Feb,Website,0,دجاج,ستيك الدجاج بالخردل والأعشاب,16,376.872
Feb,Khozama ,pro-23,ضأن,موزات غنم,12.245,725.46529
Feb,Hadla,17000003801,دجاج,CHICKEN WHOLE 900G,99.995,1520.95
Feb,Wholesale,,لحم عجل,كباب لحم عجل,26,520
Feb,Saihat,17000000201,لحم عجل,VEAL WITH BONE KG,33.46,1250.58
Feb,Tarout,17000006901,لحم عجل,MEATBALLS,16,368.64
Feb,Shate,17000006001,دجاج,CHICKEN KEBAB,22,324.28
Feb,Khozama ,pro-63,دجاج,أوصال دجاج بهارات الشواء,33,602.60871
Feb,Tarout,17000006801,لحم عجل,BEEF SHAWARMA,25,489.84
Feb,Website,0,دجاج,جوجه كباب,12,271.584
Feb,Hadla,17000005301,دجاج,CHICKEN SHAWARMA,27,437.13
Feb,Saihat,17000006601,لحم عجل,BEEF BURGER CAJUN,29,591.68
Feb,Saihat,17000001901,لحم عجل,VEAL LIVER KG,12.012,552.55
Feb,Wholesale,,لحم عجل,اضلاع,36.6,1156.239
Feb,Hadla,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,30,520.74
Feb,Website,0,دجاج,ستيك الدجاج بالتتبيلة الإيطالية,14,329.64
Feb,Wholesale,,لحم عجل,كبدة عجل,16.22,681.24
Feb,Website,0,لحم عجل,كرات اللحم,13,340.464
Feb,Hadla,17000000801,لحم عجل,VEAL SMALL CUBES BONELESS KG,11.221,575.64
Feb,Tarout,17000007801,ضأن,LAMB SHOULDER KG,27.898,1219.5
Feb,Saihat,17000006801,لحم عجل,BEEF SHAWARMA,20,407.88
Feb,Tarout,17000001901,لحم عجل,VEAL LIVER KG,11.032,507.81
Feb,Hadla,17000007301,لحم عجل,VEAL KEBAB,16,342.88
Feb,Khozama ,pro-56,دجاج,مسحب افخاذ دجاج تندوري,39,621.6
Feb,Shate,17000005901,دجاج,CHICKEN MEATBALLS,14,255.08
Feb,Tarout,17000005301,دجاج,CHICKEN SHAWARMA,23,378.17
Feb,Saihat,17000008201,ضأن,LAMB THIGH KG,41.423,1803.18
Feb,Shate,17000004301,دجاج,CHICKEN BONELESS BREASTS (PLAT,21,419.16
Feb,Saihat,17000006901,لحم عجل,MEATBALLS,13,299.52
Feb,Website,0,لحم عجل,بوكس برجر اللحم,4,551.04
Feb,Website,0,ضأن,لحم غنم بالكيلو,8,476.256
Feb,Khozama ,pro-8,لحم عجل,اضلاع,9.66,400.28104
Feb,Tarout,17000003701,دجاج,CHICKEN WHOLE 1000G,122.998,1849.03
Feb,Website,0,لحم عجل,مكعبات اللحم الصغيرة,6,348.336
Feb,Website,0,دجاج,دجاج كامل 1100 جم,35,637.632
Feb,Saihat,17000006401,لحم عجل,BEEF BURGER CLASSIC,21.686,480.15
Feb,Tarout,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,19,356.09
Feb,Wholesale,,دجاج,أفخاد دجاج صافي,30,820
Feb,Tarout,17000000201,لحم عجل,VEAL WITH BONE KG,24.42,907.74
Feb,Website,0,لحم عجل,كباب لحم العجل,10,243.048
Feb,Website,0,لحم عجل,شاورما اللحم,10,248.952
Feb,Khozama ,pro-77,لحم عجل,بوكس البرجر لحم,10,951.30436
Feb,Website,0,دجاج,دجاج كامل 900 جم,31,534.312
Feb,Tarout,17000005901,دجاج,CHICKEN MEATBALLS,11,200.42
Feb,Website,0,لحم عجل,لحم هريس,8,398.52
Feb,Saihat,17000005301,دجاج,CHICKEN SHAWARMA,20,316.55
Feb,Tarout,17000004801,دجاج,CHICKEN BREASTS SPICY,13,270.79
Feb,Tarout,17000004901,دجاج,CHICKEN BREASTS ITALIAN,13,270.79
Feb,Website,0,دجاج,شاورما الدجاج,12,233.208
Feb,Saihat,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,16,320
Feb,Shate,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,16,320
Feb,Tarout,17000005401,دجاج,CHICKEN FAJITAS,12,229.08
Feb,Hadla,17000005901,دجاج,CHICKEN MEATBALLS,10,182.2
Feb,Tarout,17000007301,لحم عجل,VEAL KEBAB,11,235.73
Feb,Khozama ,pro-75,منتجات اخرى,بوكس المشاوي,4,448.69564
Feb,Saihat,17000005001,دجاج,CHICKEN BREASTS MUSTERD & HERB,18,315.42
Feb,Khozama ,pro-95,منتجات اخرى,صلصة الترافلز,29,157.97485
Feb,Saihat,17000004801,دجاج,CHICKEN BREASTS SPICY,11,229.13
Feb,Khozama ,pro-30,دجاج,دجاج التقى 1200,22,382.6086
Feb,Shate,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,9,187.47
Feb,Hadla,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,9,187.47
Feb,Saihat,17000007001,دجاج,GOJEH KEBAB,8,160
Feb,Website,0,لحم عجل,شرائح اللحم,4,232.224
Feb,Hadla,17000005401,دجاج,CHICKEN FAJITAS,10,190.9
Feb,Tarout,17000006001,دجاج,CHICKEN KEBAB,9,148.2
Feb,Saihat,17000005901,دجاج,CHICKEN MEATBALLS,8,145.76
Feb,Khozama ,pro-16,ضأن,خروف - كامل,1,1136.76565
Feb,Hadla,17000006201,دجاج,CHICKEN WITH BARBECUE SPICES,12,240
Feb,Website,0,دجاج,فاهيتا الدجاج,7,151.536
Feb,Khozama ,pro-5,لحم عجل,لحم موزات بالعظم,24.46,937.05218
Feb,Khozama ,pro-121,منتجات اخرى,خبز البريوش,121,683.06474
Feb,Khozama ,pro-28,دجاج,طبق صدور دجاج,49,712.17376
Feb,Tarout,17000006601,لحم عجل,BEEF BURGER CAJUN,12.724,259.48
Feb,Khozama ,pro-80,منتجات اخرى,حمص,33,237.52812
Feb,Hadla,17000004801,دجاج,CHICKEN BREASTS SPICY,8,166.64
Feb,Saihat,17000007301,لحم عجل,VEAL KEBAB,7,150.01
Feb,Tarout,17000006401,لحم عجل,BEEF BURGER CLASSIC,16,323.09
Feb,Website,0,لحم عجل,دونر كباب برجر,5,136.776
Feb,Tarout,17000003801,دجاج,CHICKEN WHOLE 900G,34.997,532.32
Feb,Shate,17000005401,دجاج,CHICKEN FAJITAS,7,133.62
Feb,Website,0,دجاج,كباب دجاج,4,90.528
Feb,Website,0,لحم عجل,برجر الكيجن,5,136.776
Feb,Saihat,17000004901,دجاج,CHICKEN BREASTS ITALIAN,7,145.81
Feb,Saihat,17000002901,دجاج,AL OULA CHICKEN 1100G,13,217.62
Feb,Shate,17000007001,دجاج,GOJEH KEBAB,5,100
Feb,Shate,17000004801,دجاج,CHICKEN BREASTS SPICY,6,124.98
Feb,Website,0,دجاج,برجر الدجاج - 4 قطع,4,82.656
Feb,Khozama ,pro-24,ضأن,ريش غنم,3.05,185.65219
Feb,Tarout,17000005201,دجاج,CHICKEN THIGHS BONELESS,7,109.27
Feb,Khozama ,pro-11,لحم عجل,شرائح رفيعة لحم بتلو,3.13,160.58262
Feb,Khozama ,pro-7,لحم عجل,مكعبات صغيرة لحم بتلو,3.04,155.96524
Feb,Website,0,دجاج,صدور الدجاج,75,1697.4
Feb,Tarout,17000000101,لحم عجل,VEAL BOANLESS KG,3.84,180.15
Feb,Website,0,لحم عجل,برجر خالي من الدهون,3,84.624
Feb,Shate,17000004901,دجاج,CHICKEN BREASTS ITALIAN,5,104.15
Feb,Shate,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,4,83.32
Feb,Hadla,17000005501,دجاج,CHICKEN BREASTS CRISPY W/ITAL,4,83.32
Feb,Saihat,17000008601,دجاج,CHICKEN WHOLE LEGS KG,5.184,71.9
Feb,Khozama ,pro-93,منتجات اخرى,صلصة شيبوتلي,33,106.34595
Feb,Website,0,دجاج,برجر الدجاج - 6 قطع,3,61.992
Feb,Website,0,دجاج,مسحب افخاذ الدجاج بتتبيلة التندوري,3,64.944
Feb,Khozama ,pro-81,منتجات اخرى,ذرة,20,80
Feb,Shate,17000008601,دجاج,CHICKEN WHOLE LEGS KG,5.002,69.37
Feb,Khozama ,pro-97,منتجات اخرى,رقائق الملح,2,56.92174
Feb,Hadla,17000004901,دجاج,CHICKEN BREASTS ITALIAN,4,83.32
Feb,Khozama ,pro-78,دجاج,بوكس البرجر دجاج,2,151.30435
Feb,Website,0,دجاج,ستيك الدجاج بتتبيلة التندوري الحارة,3,70.848
Feb,Hadla,17000008701,دجاج,CHICKEN WINGS KG,11.075,77.08
Feb,Saihat,17000004701,دجاج,RADWA CHICKEN 1100G,6.607,107.64
Feb,Saihat,17000007501,دجاج,CHICKEN LIVER,22.992,100.01
Feb,Website,0,دجاج,اوصال الدجاج بهارات الشواء,4,82.656
Feb,Hadla,17000000901,لحم عجل,VEAL THIN SLICES KG,1.725,88.5
Feb,Khozama ,pro-104,منتجات اخرى,خليط الفلفل الفاخر,5,77.8261
Feb,Saihat,17000005401,دجاج,CHICKEN FAJITAS,3,57.26
Feb,Khozama ,pro-12,لحم عجل,عظم بتلو,5.365,107.3
Feb,Website,0,لحم عجل,موزات بالعظم | عجل,7,291.264
Feb,Saihat,17000009101,لحم حاشي,CAMEL MEAT WITH BONE KG,1.18,56.43
Feb,Tarout,17000008601,دجاج,CHICKEN WHOLE LEGS KG,3,41.61
Feb,Website,0,منتجات اخرى,ذرة صفراء,9,40.344
Feb,Shate,17000005201,دجاج,CHICKEN THIGHS BONELESS,3,46.83
Feb,Saihat,17000005601,دجاج,CHICKEN BREASTS CRISPY W/CUNJ,2,41.66
Feb,Saihat,17000002801,دجاج,AL OULA CHICKEN 1000G,3.999,64.35
Feb,Khozama ,pro-111,منتجات اخرى,فلفل اسود 185 ج,1,30
Feb,Tarout,17000004701,دجاج,CHICKEN DRUNSTICK IRANI SPICE,2,27.82
Feb,Khozama ,sk-0125,منتجات اخرى,بيستو,1,20
Feb,Khozama ,pro-98,منتجات اخرى,كاتشب عضوي,1,24
Feb,Khozama ,pro-105,منتجات اخرى,الفلفل الاسود,3,46.69566
Feb,Website,0,لحم عجل,ريب أي ستيك,4,141.696
Feb,Website,0,دجاج,دجاج كامل 1000 جم,3,55.104
Feb,Shate,17000007901,ضأن,LAMB SHANK KG,0.78,47.48
Feb,Khozama ,pro-45,لحم بقري,لحم بقري مفروم,1.68,61.35652
Feb,Khozama ,pro-82,منتجات اخرى,سلطة خضراء,4,18.0174
Feb,Website,0,منتجات اخرى,شرائح جبن التشيدر,1,12.792
Feb,Website,0,منتجات اخرى,بصل مقرمش,2,13.776
Feb,Tarout,17000004401,دجاج,CHICKEN WHOLE LEGS,2,22.34
Feb,Khozama ,pro-33,دجاج,فخذ وساق دجاج,1.495,18.2
Feb,Hadla,17000001401,لحم عجل,STEAK TENDERLOIN KG,0.53,34.1
Feb,Shate,17000000801,لحم عجل,VEAL SMALL CUBES BONELESS KG,0.594,30.48
Feb,Saihat,17000007801,ضأن,LAMB SHOULDER KG,0.708,35.4
Feb,Khozama ,sk-0123,منتجات اخرى,بصل أبيض,6,25.43481
Feb,Khozama ,pro-25,ضأن,كبدة غنم,3.83,175.66433
Feb,Khozama ,sk-0124,منتجات اخرى,مخلل,7,14.89128
Feb,Khozama ,pro-96,منتجات اخرى,بصل مقرمش,4,14.0174
Feb,Khozama ,pro-27,منتجات اخرى,لحم حاشي,7.19,200.06959
Feb,Website,0,منتجات اخرى,صوص الترافل,1,8.856
Feb,Website,0,منتجات اخرى,حمص,1,9.84
Feb,Khozama ,sk-0122,منتجات اخرى,طماطم,4,16.73915
Feb,Website,0,منتجات اخرى,بهارات كل يوم Natural Everyday,1,11.808
Feb,Shate,17000003901,دجاج,CHICKEN WHOLE 800G,2,29.48
Feb,Hadla,17000003901,دجاج,CHICKEN WHOLE 800G,2,29.48
Feb,Website,0,منتجات اخرى,صوص الشيبوتلي الحار,1,6.888
Feb,Khozama ,sk-0121,منتجات اخرى,خس,3,12.39132
Feb,Shate,17000003401,دجاج,CHICKEN WHOLE 1300G,1,18.26
Feb,Saihat,17000008701,دجاج,CHICKEN WINGS KG,1.023,7.12
Feb,Khozama ,pro-41,دجاج,دجاج 800,9,117.74349
Feb,Website,0,منتجات اخرى,شرائح البصل الأبيض,1,4.92
Feb,Website,0,منتجات اخرى,شرائح الطماطم,1,4.92
Feb,Shate,17000003501,دجاج,CHICKEN WHOLE 1200G,1,17.39
Feb,Khozama ,pro-117,منتجات اخرى,مكعبات مولع الفحم,1,6.52174
Feb,Khozama ,pro-101,منتجات اخرى,بهارات حارة,3,32.26956
Feb,Khozama ,pro-103,منتجات اخرى,بهارات اللحم المشوي,3,32.26956
Feb,Khozama ,pro-107,منتجات اخرى,بهارات كل يوم,3,32.26956
Feb,Tarout,17000003901,دجاج,CHICKEN WHOLE 800G,1,14.74
Feb,Website,0,منتجات اخرى,رول البريوش,1,6.888
Feb,Website,0,منتجات اخرى,بهارات اللحم المشوي  Natural Steak and Chops,1,11.808
Feb,Website,0,منتجات اخرى,خليط الفلفل الفاخر natural gourmet pepper,1,11.808
Feb,Website,0,دجاج,أفخاذ الدجاج بالتتبيلة الإيطالية,1,12.792
Feb,Khozama ,pro-100,منتجات اخرى,ملح البحر الخشن,1,10.75652
Feb,Website,0,لحم عجل,كبدة عجل,13,338.496
Feb,Website,0,لحم عجل,تندرلوين ستيك,22,822.624
Feb,Website,0,لحم عجل,6 أطباق من لحم المفروم - عادي,23,1007.616
Jan ,Wholesale,,لحم عجل,لحم عجل صافي,976.5,43443.25
Jan ,Wholesale,,دجاج,صدور دجاج صافي,734.9,22914.084
Jan ,Wholesale,,ضأن,غنم سواكني,49,52920
Jan ,Wholesale,,لحم بقري,لحم بقري مفروم,572.93,20049.13
Jan ,Hadla,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,430.493,13501.5
Jan ,Shate,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,350.793,11191.02
Jan ,Saihat,17000004101,دجاج,CHICKEN BONELESS BREASTS KG,285.088,9219.04
Jan ,Wholesale,,لحم عجل,لحم عجل مفروم,246,10217
Jan ,Hadla,17000008601,دجاج,CHICKEN WHOLE LEGS KG,335.217,3251.71
Jan ,Shate,17000007101,لحم عجل,DONER KEBEB BURGER,115,2774.95
Jan ,Shate,17000008601,دجاج,CHICKEN WHOLE LEGS KG,310.482,2988.81
Jan ,Khozama ,pro-47,لحم عجل,برجر الشواء,139,3330
Jan ,Hadla,17000000101,لحم عجل,VEAL BOANLESS KG,92.402,4334.78
Jan ,Saihat,17000002001,لحم عجل,VEAL GROUND MEAT KG,122.385,5315.55
Jan ,Saihat,17000008601,دجاج,CHICKEN WHOLE LEGS KG,276.147,2668.77
Jan ,Saihat,17000000401,لحم بقري,GROUND BEEF KG,234.674,8136.51
Jan ,Khozama ,pro-32,دجاج,صدور دجاج بالكيلو,85.121,3174.08925
Jan ,Hadla,17000000401,لحم بقري,GROUND BEEF KG,286.763,9686.08
Jan ,Hadla,17000007801,ضأن,LAMB SHOULDER KG,125.185,5641.49
Jan ,Hadla,17000007101,لحم عجل,DONER KEBEB BURGER,80,1930.4
Jan ,Shate,17000000401,لحم بقري,GROUND BEEF KG,215.537,7344.32
Jan ,Saihat,17000003701,دجاج,CHICKEN WHOLE 1000G,341.953,5498.8
Jan ,Shate,17000000301,لحم بقري,BEEF BONELESS KG,130.183,4706.85
